file,surface_count,touch_count,max_nn_dist,mean_nn_dist,median_nn_dist,cov_0.005,cov_0.01,cov_0.02,cov_0.05
bowl__02880940__68582543c4c6d0bccfdfe3f21f42a111__models__model_normalized.npz,235000,1500000,0.09125212517786802,0.018739762233365292,0.007371780219521577,0.37238297872340426,0.5541829787234043,0.6017574468085106,0.9041404255319149
bowl__02880940__6930c4d2e7e880b2e20e92c5b8147e4a__models__model_normalized.npz,235000,1500000,0.08711148240281665,0.011607183192497334,0.008722626641017975,0.36888936170212766,0.5151829787234042,0.9017829787234043,0.9975702127659575
bowl__02880940__6a772d12b98ab61dc26651d9d35b77ca__models__model_normalized.npz,235000,1500000,0.09139902153177162,0.01957318786481583,0.00590783365151289,0.4266723404255319,0.6528255319148936,0.7165021276595744,0.8149617021276596
bowl__02880940__708fce7ba7d911f3d5b5e7c77f0efc2__models__model_normalized.npz,235000,1500000,0.10728724653464167,0.0271409837062548,0.006420747058549152,0.43231063829787236,0.5493617021276596,0.5853489361702128,0.7260425531914894
bowl__02880940__709778e5ebb67e32b396efafc0d0d8ac__models__model_normalized.npz,235000,1500000,0.21594874702936798,0.023513402599555925,0.005083164027709306,0.4914851063829787,0.7430468085106383,0.803063829787234,0.8437957446808511
bowl__02880940__754634abeb7bffc32977b68653eb2e1e__models__model_normalized.npz,235000,1500000,0.10543695192506043,0.015120654986501605,0.005921549864297876,0.4276595744680851,0.6551276595744681,0.7519063829787234,0.9196
bowl__02880940__77301246b265a4d3a538bf55f6b58cef__models__model_normalized.npz,235000,1500000,0.18108168364824018,0.05109272361709383,0.009930652048783878,0.2591787234042553,0.5017574468085106,0.5910936170212766,0.6684595744680851
bowl__02880940__782aa72e7f14975b39d764edb37837d3__models__model_normalized.npz,235000,1500000,0.13176733670844307,0.006140140456706274,0.0036294152557663087,0.6986765957446809,0.9140765957446808,0.9510808510638298,0.982995744680851
bowl__02880940__7995c6a5838e12ed447eea2e92abe28f__models__model_normalized.npz,235000,1500000,0.10264475106350487,0.010684602609727378,0.003690776136876554,0.6609106382978723,0.8195361702127659,0.852068085106383,0.9268170212765957
bowl__02880940__7d7bdea515818eb844638317e9e4ff18__models__model_normalized.npz,235000,1500000,0.28445813099463507,0.041813933162018806,0.0459913051765828,0.22458297872340424,0.3961148936170213,0.44893617021276594,0.5065659574468085
